,SeniorCitizen,tenure,MonthlyCharges,gender_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_1,Contract_1,Contract_2
5079,1,0.027777777777777776,0.31683168316831684,0,0,1,1,1,0,0
2921,0,0.18055555555555555,0.12871287128712872,0,0,0,1,1,0,0
107,0,0.625,0.34653465346534656,1,0,1,0,0,1,0
29,0,1.0,0.45544554455445546,1,0,0,0,0,0,0
3780,0,0.013888888888888888,0.25742574257425743,1,0,1,0,0,0,1
3150,0,0.08333333333333333,0.01980198019801982,0,1,1,0,0,0,0
3616,0,0.6388888888888888,0.01980198019801982,1,1,1,0,1,1,0
5346,1,0.9166666666666666,0.8118811881188119,1,0,1,1,0,0,1
4940,0,0.013888888888888888,0.25742574257425743,0,0,1,1,1,0,0
751,0,0.013888888888888888,0.01980198019801982,0,1,1,0,0,0,1
3168,0,0.25,0.01980198019801982,1,1,1,0,0,1,0
584,0,0.5416666666666666,0.3564356435643565,1,0,1,0,0,0,0
1220,0,0.3194444444444444,0.16831683168316836,0,1,0,1,0,0,0
5040,0,0.5138888888888888,0.8316831683168318,0,0,1,1,1,0,0
6614,0,0.013888888888888888,0.00990099009900991,1,0,1,0,0,0,1
3274,0,0.4861111111111111,0.4059405940594059,0,1,1,0,1,0,0
6053,1,0.25,0.7623762376237624,1,0,1,1,0,0,1
548,0,0.1111111111111111,0.01980198019801982,0,1,1,1,1,1,0
5448,0,0.013888888888888888,0.00990099009900991,0,0,1,1,1,1,0
6921,0,0.9583333333333333,0.8613861386138615,1,0,1,1,1,0,0
2874,0,0.3055555555555555,0.42574257425742573,0,1,1,0,0,0,1
6548,0,0.027777777777777776,0.5247524752475248,0,0,1,0,0,0,0
3715,0,0.1111111111111111,0.5643564356435644,1,0,1,0,1,0,0
2291,0,0.3055555555555555,0.7029702970297029,1,1,1,1,1,0,0
6783,0,0.986111111111111,0.8712871287128714,1,1,1,0,0,0,1
6887,0,0.9722222222222222,0.46534653465346537,0,1,1,1,0,0,1
3396,0,0.611111111111111,0.8118811881188119,1,0,1,0,1,1,0
4945,0,0.4444444444444444,0.8118811881188119,1,1,1,0,0,0,1
1203,0,0.4861111111111111,0.7128712871287128,1,0,1,1,0,0,1
344,0,0.3472222222222222,0.7128712871287128,1,1,1,0,0,1,0
4328,0,0.1111111111111111,0.01980198019801982,0,1,1,1,0,0,0
5907,0,0.7222222222222222,0.7722772277227723,1,1,1,0,0,0,0
1575,0,0.9027777777777777,0.5742574257425743,1,0,1,0,1,0,0
2900,0,0.7638888888888888,0.01980198019801982,1,1,1,0,1,0,0
6604,0,0.3611111111111111,0.4158415841584158,0,1,1,0,0,0,0
3047,0,0.7916666666666666,0.7920792079207921,1,1,1,0,1,0,0
3131,0,0.8333333333333333,0.7128712871287128,1,0,1,1,0,0,1
5853,0,0.5972222222222222,0.45544554455445546,0,1,1,1,1,1,0
4072,1,0.027777777777777776,0.31683168316831684,1,0,1,0,1,0,0
2173,0,0.013888888888888888,0.3069306930693069,1,0,1,0,1,0,0
90,0,0.25,0.16831683168316836,0,0,0,0,1,0,0
7006,0,0.041666666666666664,0.5841584158415842,1,0,1,1,1,0,0
5487,0,0.9583333333333333,0.0297029702970297,1,1,1,0,0,1,0
4383,1,0.20833333333333331,0.5544554455445545,1,0,1,1,0,1,0
2252,0,0.3472222222222222,0.3564356435643565,0,0,0,0,0,1,0
6696,0,0.2361111111111111,0.613861386138614,0,0,1,1,1,0,0
624,0,0.5416666666666666,0.297029702970297,0,0,1,0,0,0,0
69,0,0.75,0.4752475247524753,1,1,1,0,1,0,0
889,0,0.9305555555555555,0.0297029702970297,0,0,1,1,1,0,0
4845,0,0.29166666666666663,0.8514851485148516,0,0,1,0,0,0,1
5340,0,0.013888888888888888,0.6831683168316831,1,0,1,1,0,1,0
5274,0,0.5694444444444444,0.01980198019801982,1,1,1,1,1,1,0
6868,0,0.611111111111111,0.01980198019801982,1,1,1,0,1,0,0
3921,1,0.013888888888888888,0.504950495049505,0,0,1,1,0,0,0
5072,0,0.6388888888888888,0.26732673267326734,1,0,1,1,1,0,0
947,0,0.013888888888888888,0.01980198019801982,1,1,1,1,1,0,0
877,0,0.8194444444444444,0.8712871287128714,0,1,1,0,0,1,0
6806,0,0.2638888888888889,0.0297029702970297,1,1,1,0,0,0,1
6575,0,0.06944444444444445,0.3564356435643565,0,0,1,1,0,0,0
2462,0,0.7916666666666666,0.01980198019801982,0,0,1,0,0,0,0
293,0,0.38888888888888884,0.01980198019801982,0,1,1,0,1,0,0
5446,0,0.013888888888888888,0.01980198019801982,1,0,1,0,0,0,0
3091,0,0.013888888888888888,0.3564356435643565,1,0,1,0,0,1,0
445,0,0.013888888888888888,0.4158415841584158,0,1,1,1,1,0,0
4020,1,0.2638888888888889,0.693069306930693,1,0,1,0,0,0,1
1961,0,0.6666666666666666,0.5544554455445545,0,0,1,1,0,1,0
2846,0,0.8194444444444444,0.5841584158415842,1,1,1,0,0,0,0
3614,0,0.861111111111111,0.6237623762376239,1,1,1,0,0,0,1
1880,0,0.8194444444444444,0.25742574257425743,1,0,0,1,1,0,0
5186,0,0.5833333333333333,0.31683168316831684,0,0,1,0,0,0,0
4690,1,0.7777777777777777,0.5841584158415842,0,0,1,0,0,0,0
3570,0,0.18055555555555555,0.7524752475247525,0,0,1,0,0,0,1
4917,0,0.861111111111111,0.8217821782178218,0,0,1,0,0,0,0
4678,0,0.6388888888888888,0.7623762376237624,1,0,1,1,1,0,0
5213,0,0.38888888888888884,0.3564356435643565,1,1,1,1,1,0,0
5030,0,0.861111111111111,0.9702970297029703,1,1,1,0,1,0,0
4922,0,0.013888888888888888,0.01980198019801982,1,0,1,1,0,0,0
367,0,0.027777777777777776,0.297029702970297,1,0,1,0,0,0,0
5243,0,0.05555555555555555,0.27722772277227725,0,0,1,0,1,1,0
5331,0,0.986111111111111,0.0594059405940594,0,0,1,0,0,0,1
2540,0,0.4861111111111111,0.43564356435643564,0,0,1,1,1,0,1
6316,0,0.9722222222222222,0.5742574257425743,1,0,1,1,0,0,1
3392,0,0.5138888888888888,0.00990099009900991,0,1,1,0,0,1,0
6923,0,0.7222222222222222,0.6237623762376239,1,0,1,1,0,1,0
6455,0,0.7222222222222222,0.6633663366336633,1,1,1,0,0,0,0
4684,0,0.4583333333333333,0.3564356435643565,0,0,1,0,1,1,0
3105,0,0.15277777777777776,0.7227722772277227,1,1,1,0,0,0,0
3279,0,0.09722222222222221,0.01980198019801982,1,1,1,0,0,1,0
3720,0,0.6944444444444444,0.5148514851485149,0,1,1,0,0,0,0
4541,0,0.013888888888888888,0.7524752475247525,0,0,1,1,0,0,0
4965,1,0.16666666666666666,0.613861386138614,1,0,1,0,0,0,0
4581,0,0.5833333333333333,0.21782178217821785,1,0,0,0,0,0,1
3871,0,0.41666666666666663,0.7524752475247525,1,1,1,1,1,0,0
5020,0,1.0,0.0297029702970297,1,1,1,0,0,0,1
1186,0,0.6805555555555555,0.6534653465346534,0,0,1,1,0,1,0
3428,0,0.3055555555555555,0.8217821782178218,1,0,1,1,1,0,0
5004,0,0.7916666666666666,0.01980198019801982,0,1,1,1,1,0,0
3866,0,0.6666666666666666,0.26732673267326734,0,0,0,1,0,0,1
6827,0,0.6666666666666666,0.603960396039604,1,0,1,0,0,0,0
5349,0,0.09722222222222221,0.0594059405940594,1,0,1,1,1,0,1
6888,0,0.3611111111111111,0.6534653465346534,1,1,1,0,1,0,0
151,0,0.5694444444444444,0.613861386138614,0,0,1,1,1,0,0
1858,0,0.05555555555555555,0.01980198019801982,0,0,1,0,1,0,0
2464,0,0.013888888888888888,0.3762376237623763,0,0,1,1,1,0,0
1033,0,0.2222222222222222,0.7722772277227723,0,0,1,1,0,0,1
1383,0,0.15277777777777776,0.5148514851485149,1,0,1,1,0,0,0
915,1,0.027777777777777776,0.5247524752475248,0,0,1,1,1,0,0
1305,0,0.027777777777777776,0.00990099009900991,0,0,1,0,0,0,0
6682,1,0.1111111111111111,0.8217821782178218,0,0,1,1,1,0,1
3098,0,0.05555555555555555,0.00990099009900991,1,0,1,0,1,0,0
4983,1,0.6805555555555555,0.7128712871287128,1,0,1,0,0,0,0
509,0,0.3611111111111111,0.5445544554455446,0,0,1,0,0,0,0
5894,0,0.8055555555555555,0.6534653465346534,0,0,1,1,1,0,0
5963,0,0.2638888888888889,0.01980198019801982,1,1,1,1,0,1,0
6049,1,0.4722222222222222,0.5346534653465347,1,0,1,0,0,0,1
2647,0,0.5833333333333333,0.8712871287128714,1,0,1,0,0,0,0
5799,0,0.6805555555555555,0.8811881188118813,1,0,1,0,0,0,0
6022,0,0.013888888888888888,0.00990099009900991,0,1,1,0,0,0,0
748,0,0.7083333333333333,0.00990099009900991,1,1,1,0,0,0,1
2304,1,1.0,0.7425742574257426,1,0,1,0,1,1,0
4076,0,0.3333333333333333,0.6534653465346534,0,0,1,1,1,0,1
5410,0,0.2361111111111111,0.00990099009900991,0,0,1,0,1,0,1
1310,0,0.7777777777777777,0.06930693069306931,1,1,1,1,1,0,0
1611,1,0.6527777777777778,0.6732673267326732,1,0,1,1,0,0,1
6988,0,0.8333333333333333,0.25742574257425743,0,0,0,1,0,0,0
911,0,1.0,0.7029702970297029,1,0,1,1,1,0,0
2673,0,0.3194444444444444,0.4158415841584158,1,0,1,1,1,0,0
2499,0,0.09722222222222221,0.5247524752475248,0,1,1,0,0,1,0
3089,0,0.7638888888888888,0.01980198019801982,0,0,1,0,0,0,1
5200,0,0.9444444444444444,0.01980198019801982,0,0,1,1,1,1,0
5096,1,0.9583333333333333,0.910891089108911,0,0,1,1,0,0,1
2680,0,0.041666666666666664,0.16831683168316836,1,0,0,0,0,0,1
2126,1,0.4305555555555555,0.801980198019802,0,1,1,0,0,0,0
471,0,0.3611111111111111,0.00990099009900991,1,0,1,0,0,0,0
967,0,0.1388888888888889,0.0297029702970297,0,0,1,0,0,0,0
7013,0,0.875,0.8118811881188119,1,0,1,1,1,0,0
4056,0,0.6527777777777778,0.01980198019801982,0,1,1,0,0,0,0
4602,0,0.4305555555555555,0.0297029702970297,1,1,1,1,0,0,1
5873,1,0.7777777777777777,0.6732673267326732,1,0,1,0,1,0,0
6648,0,0.3472222222222222,0.6633663366336633,0,0,1,0,0,0,0
3815,0,0.8888888888888888,0.8316831683168318,1,0,1,1,1,0,0
896,0,0.9583333333333333,0.0594059405940594,1,1,1,1,1,0,1
5329,0,0.027777777777777776,0.45544554455445546,1,0,1,0,0,0,0
4284,0,0.29166666666666663,0.5742574257425743,1,1,1,0,1,0,0
5785,0,0.7222222222222222,0.7029702970297029,1,0,1,0,0,0,1
1773,0,0.40277777777777773,0.01980198019801982,0,1,1,0,0,0,1
3307,0,0.8055555555555555,0.4851485148514852,0,1,1,1,0,0,1
251,0,0.5694444444444444,0.693069306930693,0,1,1,0,1,0,0
1209,0,0.20833333333333331,0.1188118811881188,1,0,0,1,1,1,0
2688,0,0.013888888888888888,0.01980198019801982,0,0,1,1,1,0,0
3885,0,0.9305555555555555,0.8712871287128714,0,0,1,1,1,0,0
2937,0,0.3611111111111111,0.07920792079207922,0,0,1,1,1,1,0
3071,0,0.875,0.06930693069306931,1,1,1,1,0,0,1
4605,0,0.013888888888888888,0.32673267326732675,1,0,1,1,0,0,1
1128,1,0.986111111111111,0.6237623762376239,0,0,1,0,0,0,0
2890,0,0.5555555555555556,0.4158415841584158,1,1,0,0,1,0,0
4479,0,0.4722222222222222,0.06930693069306931,1,0,0,1,0,0,1
1593,1,0.1111111111111111,0.5148514851485149,1,0,1,0,0,0,0
2603,0,0.8472222222222222,0.7029702970297029,0,0,1,1,1,0,1
3607,1,0.5138888888888888,0.18811881188118812,1,0,0,0,0,1,0
57,0,0.125,0.8415841584158417,1,1,1,1,1,1,0
1699,0,0.3611111111111111,0.504950495049505,0,0,1,0,0,1,0
1322,0,0.013888888888888888,0.31683168316831684,1,0,1,0,0,0,0
176,0,0.40277777777777773,0.504950495049505,1,1,1,1,1,0,0
3182,0,0.3055555555555555,0.01980198019801982,1,1,1,0,1,0,1
6116,0,0.9166666666666666,0.01980198019801982,1,1,1,1,0,1,0
2995,0,0.4305555555555555,0.3069306930693069,0,0,1,0,0,0,0
6997,0,0.8888888888888888,0.5742574257425743,1,0,1,0,1,0,0
6155,0,0.19444444444444442,0.7227722772277227,0,1,1,0,0,0,0
292,0,0.8888888888888888,0.7623762376237624,0,0,1,0,1,1,0
1142,0,1.0,0.7326732673267327,0,0,1,1,1,0,0
2328,0,0.09722222222222221,0.6732673267326732,0,0,1,1,1,0,0
3728,0,0.736111111111111,0.01980198019801982,1,0,1,1,0,1,0
183,0,0.611111111111111,0.01980198019801982,0,1,1,0,0,1,0
1170,0,0.3472222222222222,0.4158415841584158,1,1,1,1,1,0,1
4838,0,0.861111111111111,0.5247524752475248,0,1,1,1,1,1,0
5649,0,0.4444444444444444,0.801980198019802,0,1,1,0,0,0,0
5332,0,0.09722222222222221,0.0297029702970297,0,0,1,0,0,1,0
5931,0,0.986111111111111,0.7128712871287128,1,1,1,0,1,0,0
5737,0,0.3472222222222222,0.07920792079207922,1,1,1,0,0,0,0
3523,0,0.6944444444444444,0.8910891089108912,1,1,1,1,1,0,1
1086,0,0.875,0.8613861386138615,1,0,1,0,1,0,0
2781,0,0.3333333333333333,0.801980198019802,0,0,1,0,0,0,0
4112,0,0.15277777777777776,0.46534653465346537,1,1,1,1,1,0,0
1172,0,0.9722222222222222,0.9603960396039606,1,1,1,1,1,0,0
2470,1,1.0,0.9801980198019802,0,0,1,1,0,0,1
3661,0,0.861111111111111,0.6633663366336633,0,0,1,0,1,1,0
2166,1,0.25,0.396039603960396,1,0,1,1,1,1,0
5761,0,0.16666666666666666,0.7029702970297029,0,0,1,0,0,0,1
2133,0,0.05555555555555555,0.5940594059405941,0,0,1,0,1,0,0
7005,0,0.09722222222222221,0.00990099009900991,1,0,1,0,0,1,0
4458,0,0.18055555555555555,0.16831683168316836,0,0,0,1,1,0,0
4731,0,1.0,0.9504950495049507,1,1,1,0,0,1,0
2589,0,0.9722222222222222,0.603960396039604,1,0,1,1,1,0,0
4050,0,0.9305555555555555,0.613861386138614,1,1,1,1,1,0,0
2183,0,0.15277777777777776,0.7524752475247525,0,0,1,0,0,0,0
3114,0,0.986111111111111,0.7722772277227723,0,0,1,0,0,0,0
1956,1,0.9166666666666666,0.8910891089108912,1,1,1,1,1,0,1
613,0,1.0,0.910891089108911,1,0,1,1,1,1,0
3528,0,0.8888888888888888,0.31683168316831684,0,1,0,0,0,0,0
2944,0,0.16666666666666666,0.26732673267326734,0,1,1,0,0,0,0
6878,0,0.6944444444444444,0.910891089108911,0,0,1,0,1,0,0
3734,0,0.4444444444444444,0.5544554455445545,0,1,1,1,1,0,1
1430,1,1.0,0.910891089108911,1,0,1,1,0,1,0
4815,0,0.2777777777777778,0.7029702970297029,0,0,1,0,1,1,0
1876,0,0.9722222222222222,0.9306930693069309,0,0,1,1,1,1,0
1748,0,0.5555555555555556,0.2376237623762376,1,0,0,0,0,0,1
6347,0,0.3472222222222222,0.5742574257425743,1,1,1,0,1,0,0
505,0,0.20833333333333331,0.07920792079207922,1,0,1,1,1,0,0
415,0,0.29166666666666663,0.09900990099009904,0,0,0,0,1,0,0
6924,0,0.3333333333333333,0.01980198019801982,0,0,1,0,1,0,0
272,0,0.09722222222222221,0.613861386138614,0,0,1,0,0,0,0
2942,0,0.6388888888888888,0.01980198019801982,1,0,1,0,0,0,1
1706,0,0.7777777777777777,0.504950495049505,0,1,1,1,1,0,1
5901,0,0.7083333333333333,0.613861386138614,1,0,1,1,1,0,0
4557,1,0.013888888888888888,0.5544554455445545,1,0,1,0,0,1,0
2807,1,0.736111111111111,0.8316831683168318,1,0,1,0,0,1,0
6142,1,0.3472222222222222,0.8415841584158417,0,0,1,1,0,0,0
5887,0,0.3194444444444444,0.7128712871287128,0,0,1,0,0,0,0
2441,0,0.027777777777777776,0.12871287128712872,0,0,0,0,1,0,0
106,0,0.9166666666666666,0.504950495049505,1,0,1,1,1,1,0
1344,0,0.4861111111111111,0.00990099009900991,0,0,1,0,0,0,0
6811,0,0.1111111111111111,0.5643564356435644,1,0,1,0,0,0,0
4651,0,0.08333333333333333,0.7524752475247525,0,0,1,0,1,0,0
6722,0,0.1111111111111111,0.4752475247524753,0,0,1,1,1,1,0
3349,1,0.2638888888888889,0.4752475247524753,1,0,1,1,1,0,0
2182,0,0.7777777777777777,0.8712871287128714,0,0,1,1,1,0,1
952,0,0.05555555555555555,0.8316831683168318,1,1,1,0,0,0,0
5833,0,0.8333333333333333,0.603960396039604,0,0,1,0,0,0,0
2586,0,1.0,0.3564356435643565,0,1,0,0,0,0,0
2417,0,0.041666666666666664,0.5643564356435644,0,0,1,0,0,0,0
1504,0,0.40277777777777773,0.7623762376237624,1,1,1,0,1,0,0
4927,0,0.05555555555555555,0.613861386138614,1,0,1,0,0,0,1
7003,0,0.5,0.06930693069306931,1,1,1,0,0,0,0
3849,0,0.19444444444444442,0.42574257425742573,1,1,1,1,1,0,1
6080,0,0.4583333333333333,0.8514851485148516,0,1,1,0,0,0,0
4812,0,0.16666666666666666,0.06930693069306931,1,1,1,0,0,0,0
1121,0,0.08333333333333333,0.42574257425742573,1,0,1,1,0,1,0
3819,0,0.8888888888888888,0.8514851485148516,0,1,1,0,0,1,0
5447,1,0.5833333333333333,0.603960396039604,1,0,1,0,0,0,0
6782,1,0.9166666666666666,0.9207920792079209,0,1,1,0,0,0,0
1024,0,0.4583333333333333,0.4059405940594059,0,0,1,0,1,0,0
5696,0,0.5555555555555556,0.5247524752475248,0,1,1,0,0,0,0
4483,0,0.06944444444444445,0.3762376237623763,1,0,1,1,0,0,1
5506,1,0.9722222222222222,0.8712871287128714,0,0,1,0,0,0,0
4252,0,0.6666666666666666,0.1188118811881188,0,1,0,1,0,0,0
2795,0,0.9166666666666666,0.06930693069306931,1,1,1,1,1,0,0
416,0,0.3611111111111111,0.7029702970297029,0,0,1,1,1,0,1
2827,1,0.736111111111111,0.4158415841584158,1,0,1,0,0,0,0
4828,0,0.5,0.693069306930693,0,0,1,0,0,0,0
2629,1,0.013888888888888888,0.5148514851485149,0,0,1,0,1,0,0
3341,0,0.9583333333333333,0.801980198019802,0,0,1,0,0,0,0
564,1,0.027777777777777776,0.5643564356435644,1,0,1,0,0,0,0
1224,0,0.5138888888888888,0.01980198019801982,0,0,1,0,0,0,0
142,0,0.041666666666666664,0.801980198019802,0,0,1,1,1,0,1
3942,1,0.9166666666666666,0.5247524752475248,0,0,1,0,0,0,0
2271,0,0.15277777777777776,0.3663366336633664,0,0,1,0,1,0,0
2531,0,0.15277777777777776,0.613861386138614,1,1,1,1,0,0,1
2004,1,0.2777777777777778,0.7524752475247525,0,0,1,1,1,0,0
1194,0,0.2638888888888889,0.6534653465346534,1,1,1,0,0,0,0
6965,0,0.7222222222222222,0.4059405940594059,0,0,0,1,1,0,0
1756,0,0.041666666666666664,0.5742574257425743,0,0,1,0,0,1,0
497,0,0.41666666666666663,0.7128712871287128,1,0,1,0,0,0,1
3477,0,0.6388888888888888,0.15841584158415845,1,0,0,1,1,0,0
6885,0,1.0,0.7920792079207921,0,0,1,1,1,0,0
3315,0,1.0,0.8712871287128714,1,1,1,1,1,1,0
721,0,0.013888888888888888,0.6435643564356437,0,0,1,0,0,0,1
5118,1,0.9027777777777777,0.8811881188118813,0,1,1,1,1,0,0
3859,1,0.15277777777777776,0.6633663366336633,0,0,1,1,1,1,0
1496,0,0.7777777777777777,0.6336633663366338,1,0,1,0,0,0,0
6637,0,0.18055555555555555,0.06930693069306931,0,1,1,0,0,1,0
1520,0,0.041666666666666664,0.26732673267326734,0,0,1,0,0,0,0
4482,0,0.986111111111111,0.5445544554455446,1,1,1,1,1,0,0
3770,0,0.19444444444444442,0.00990099009900991,0,1,1,0,0,0,1
3006,0,0.06944444444444445,0.6237623762376239,1,0,1,1,1,0,0
5891,0,0.986111111111111,0.603960396039604,1,0,1,0,0,1,0
5673,1,0.027777777777777776,0.5148514851485149,0,0,1,0,0,1,0
108,0,0.4861111111111111,0.7326732673267327,1,0,1,1,1,1,0
1754,0,0.9444444444444444,0.06930693069306931,1,0,1,0,0,1,0
6741,0,0.013888888888888888,0.01980198019801982,1,0,1,0,1,0,0
1351,0,0.2777777777777778,0.5148514851485149,1,1,1,0,0,0,0
6110,0,0.8055555555555555,0.9009900990099011,0,0,1,0,0,0,0
4888,0,0.6666666666666666,0.7623762376237624,1,0,1,0,1,1,0
5708,0,1.0,0.7425742574257426,0,1,1,1,1,0,0
1973,0,0.6527777777777778,0.4059405940594059,0,0,1,0,0,0,1
336,1,0.625,0.7821782178217822,0,0,1,1,1,0,1
4941,0,0.06944444444444445,0.6633663366336633,1,0,1,0,0,0,0
6201,0,0.25,0.00990099009900991,1,0,1,0,1,0,0
3139,1,0.2222222222222222,0.801980198019802,1,0,1,0,0,0,0
5614,0,0.013888888888888888,0.3663366336633664,0,0,1,1,1,1,0
724,0,0.1111111111111111,0.26732673267326734,1,1,0,1,1,0,0
765,0,0.0,0.5445544554455446,0,1,1,0,0,0,0
2997,0,0.25,0.5643564356435644,0,0,1,1,1,0,0
3783,0,0.20833333333333331,0.27722772277227725,0,0,0,1,1,0,0
307,0,0.7777777777777777,0.7029702970297029,0,1,1,0,0,0,1
4034,0,0.5,0.42574257425742573,1,1,0,0,0,0,0
3039,0,0.3194444444444444,0.26732673267326734,0,0,0,0,0,0,1
3846,0,0.5972222222222222,0.07920792079207922,1,0,1,0,0,0,0
5720,0,0.125,0.504950495049505,0,0,1,1,1,1,0
2550,0,0.5138888888888888,0.8514851485148516,1,0,1,0,0,0,1
6379,0,0.06944444444444445,0.7128712871287128,1,1,1,1,1,0,0
1791,0,0.5416666666666666,0.22772277227722776,0,0,0,0,0,1,0
3245,0,0.9166666666666666,0.7227722772277227,0,1,1,0,1,0,0
2842,0,0.40277777777777773,0.7524752475247525,1,0,1,0,0,0,0
5729,0,0.1388888888888889,0.0594059405940594,1,1,1,0,0,0,0
2053,0,0.986111111111111,0.0594059405940594,0,0,1,1,1,0,0
2398,0,1.0,0.5148514851485149,1,1,1,0,0,0,0
71,0,1.0,0.4158415841584158,0,1,0,0,0,1,0
4903,0,0.875,0.7722772277227723,0,0,1,1,1,0,0
3210,1,0.9444444444444444,0.613861386138614,1,0,1,0,0,1,0
1260,1,0.3333333333333333,0.5742574257425743,1,0,1,0,0,0,0
1666,0,0.9444444444444444,0.8613861386138615,1,1,1,0,0,0,1
5522,0,0.6805555555555555,0.01980198019801982,0,1,1,0,1,0,0
6377,0,0.1388888888888889,0.01980198019801982,0,0,1,0,0,0,0
5500,0,0.4305555555555555,0.603960396039604,1,1,1,0,0,0,1
2392,0,0.1111111111111111,0.613861386138614,0,0,1,1,1,0,0
6705,0,0.2777777777777778,0.801980198019802,1,0,1,0,0,0,0
1695,0,0.09722222222222221,0.7524752475247525,1,0,1,1,0,1,0
1095,0,0.1388888888888889,0.00990099009900991,0,0,1,0,1,0,0
3889,0,0.861111111111111,0.46534653465346537,0,0,1,0,0,1,0
3667,0,0.15277777777777776,0.6732673267326732,1,1,1,0,1,0,1
2902,0,0.6666666666666666,0.603960396039604,1,1,1,0,1,0,0
1630,1,0.8888888888888888,0.7821782178217822,0,0,1,1,1,0,0
4294,1,0.8472222222222222,0.8514851485148516,0,0,1,0,1,1,0
1881,0,0.9583333333333333,0.8514851485148516,1,0,1,0,0,0,0
4710,1,0.013888888888888888,0.5148514851485149,1,0,1,0,0,0,1
1612,1,0.05555555555555555,0.603960396039604,0,0,1,1,1,1,0
978,1,0.611111111111111,0.8514851485148516,0,0,1,1,1,1,0
6252,1,0.7083333333333333,0.7920792079207921,1,0,1,0,0,0,0
4993,0,0.611111111111111,0.4158415841584158,1,0,1,0,0,0,1
2578,0,0.4583333333333333,0.7623762376237624,1,1,1,0,1,0,0
848,1,0.19444444444444442,0.27722772277227725,0,0,0,1,0,0,1
2916,1,0.2222222222222222,0.4059405940594059,0,0,1,0,0,0,0
4010,0,0.8055555555555555,0.06930693069306931,0,1,1,0,0,0,0
3912,0,0.4444444444444444,0.01980198019801982,1,1,1,1,1,0,1
2154,0,0.861111111111111,0.0594059405940594,1,1,1,0,0,0,1
47,0,0.18055555555555555,0.613861386138614,1,0,1,0,1,0,0
3303,0,0.2222222222222222,0.4950495049504951,0,1,1,1,1,0,0
1350,0,0.06944444444444445,0.0594059405940594,0,1,1,1,0,0,1
5321,1,0.5277777777777778,0.7623762376237624,0,0,1,0,1,1,0
446,0,0.7777777777777777,0.6237623762376239,1,0,1,0,1,0,0
1743,0,0.6805555555555555,0.22772277227722776,0,0,0,1,0,0,1
844,0,0.013888888888888888,0.6633663366336633,1,0,1,0,1,0,0
6138,0,0.9027777777777777,0.9207920792079209,0,1,1,1,1,0,0
2418,0,0.09722222222222221,0.7524752475247525,1,0,1,1,1,0,0
3742,0,0.041666666666666664,0.8910891089108912,1,0,1,1,1,0,0
3535,0,1.0,0.910891089108911,1,0,1,1,1,0,1
4081,0,0.125,0.01980198019801982,1,0,1,0,1,0,0
1294,0,0.20833333333333331,0.504950495049505,0,1,1,0,0,0,0
2972,0,0.3333333333333333,0.7425742574257426,1,0,1,0,0,0,1
3834,0,0.5138888888888888,0.26732673267326734,0,0,0,0,0,1,0
6577,0,0.6805555555555555,0.7524752475247525,1,0,1,1,0,0,1
5027,1,0.7777777777777777,0.8118811881188119,0,0,1,1,1,0,0
5553,0,0.1388888888888889,0.01980198019801982,1,0,1,0,0,0,0
1112,1,0.027777777777777776,0.613861386138614,0,0,1,1,0,0,1
776,0,0.25,0.7623762376237624,1,0,1,0,0,0,0
6655,0,0.3333333333333333,0.32673267326732675,1,0,0,1,0,0,1
2153,0,0.3472222222222222,0.5643564356435644,0,0,1,0,1,0,0
4778,0,0.5,0.01980198019801982,1,0,1,1,0,0,1
4796,1,0.861111111111111,0.9207920792079209,1,0,1,0,1,1,0
6742,0,0.8194444444444444,0.06930693069306931,1,0,1,0,0,0,1
4827,0,0.08333333333333333,0.00990099009900991,0,1,1,0,1,0,0
3413,0,0.5138888888888888,0.801980198019802,1,0,1,0,1,0,0
1851,1,0.4444444444444444,0.7227722772277227,0,1,1,0,0,0,0
1963,0,0.375,0.5742574257425743,0,0,1,0,1,0,0
2288,0,0.25,0.8118811881188119,0,0,1,0,1,0,0
3933,1,0.75,0.8316831683168318,0,0,1,0,0,0,0
3007,0,0.736111111111111,0.01980198019801982,0,0,1,0,1,0,0
485,0,0.9027777777777777,0.7128712871287128,0,0,1,1,1,0,1
2413,0,0.05555555555555555,0.01980198019801982,0,0,1,0,0,0,1
4680,0,0.013888888888888888,0.5247524752475248,0,0,1,1,0,0,0
5394,0,0.18055555555555555,0.31683168316831684,1,1,1,1,1,0,0
30,0,0.6944444444444444,0.8514851485148516,1,0,1,1,1,0,1
1879,0,0.736111111111111,0.5544554455445545,0,0,1,0,1,0,0
2684,0,0.5972222222222222,0.5643564356435644,1,0,1,1,1,1,0
4727,0,0.9444444444444444,0.8712871287128714,1,1,1,0,0,0,1
6509,0,0.2222222222222222,0.01980198019801982,0,0,1,0,0,0,0
4534,0,0.7777777777777777,0.9702970297029703,1,1,1,0,0,0,0
4803,0,1.0,0.8118811881188119,0,1,1,1,1,0,0
3298,0,0.2222222222222222,0.01980198019801982,1,0,1,0,0,0,0
636,0,0.013888888888888888,0.7722772277227723,0,0,1,0,1,0,1
5543,0,0.25,0.5940594059405941,1,0,1,0,1,0,0
2375,0,0.027777777777777776,0.26732673267326734,1,0,1,0,1,0,1
1083,1,0.013888888888888888,0.26732673267326734,0,0,1,0,1,0,0
861,0,0.041666666666666664,0.31683168316831684,1,0,1,1,1,0,1
